file,video_id,label,seg
./audio_embeddings_multiseg/REAL__id00241__seg01.npy,id00241,0,1
./audio_embeddings_multiseg/REAL__id00243__seg00.npy,id00243,0,0
./audio_embeddings_multiseg/REAL__id00243__seg01.npy,id00243,0,1
./audio_embeddings_multiseg/REAL__id00253__seg00.npy,id00253,0,0
./audio_embeddings_multiseg/REAL__id00253__seg01.npy,id00253,0,1
./audio_embeddings_multiseg/REAL__id00261__seg00.npy,id00261,0,0
./audio_embeddings_multiseg/REAL__id00261__seg01.npy,id00261,0,1
./audio_embeddings_multiseg/REAL__id00262__seg00.npy,id00262,0,0
./audio_embeddings_multiseg/REAL__id00262__seg01.npy,id00262,0,1
./audio_embeddings_multiseg/REAL__id00262__seg02.npy,id00262,0,2
./audio_embeddings_multiseg/REAL__id00264__seg00.npy,id00264,0,0
./audio_embeddings_multiseg/REAL__id00264__seg01.npy,id00264,0,1
./audio_embeddings_multiseg/REAL__id00265__seg00.npy,id00265,0,0
./audio_embeddings_multiseg/REAL__id00265__seg01.npy,id00265,0,1
./audio_embeddings_multiseg/REAL__id00266__seg00.npy,id00266,0,0
./audio_embeddings_multiseg/REAL__id00266__seg01.npy,id00266,0,1
./audio_embeddings_multiseg/REAL__id00266__seg02.npy,id00266,0,2
./audio_embeddings_multiseg/REAL__id00266__seg03.npy,id00266,0,3
./audio_embeddings_multiseg/REAL__id00270__seg00.npy,id00270,0,0
./audio_embeddings_multiseg/REAL__id00270__seg01.npy,id00270,0,1
./audio_embeddings_multiseg/REAL__id00270__seg02.npy,id00270,0,2
./audio_embeddings_multiseg/REAL__id00271__seg00.npy,id00271,0,0
./audio_embeddings_multiseg/REAL__id00271__seg01.npy,id00271,0,1
./audio_embeddings_multiseg/REAL__id00271__seg02.npy,id00271,0,2
./audio_embeddings_multiseg/REAL__id00272__seg00.npy,id00272,0,0
./audio_embeddings_multiseg/REAL__id00272__seg01.npy,id00272,0,1
./audio_embeddings_multiseg/REAL__id00272__seg02.npy,id00272,0,2
./audio_embeddings_multiseg/REAL__id00282__seg00.npy,id00282,0,0
./audio_embeddings_multiseg/REAL__id00282__seg01.npy,id00282,0,1
./audio_embeddings_multiseg/REAL__id00282__seg02.npy,id00282,0,2
./audio_embeddings_multiseg/REAL__id00287__seg00.npy,id00287,0,0
./audio_embeddings_multiseg/REAL__id00287__seg01.npy,id00287,0,1
./audio_embeddings_multiseg/REAL__id00291__seg00.npy,id00291,0,0
./audio_embeddings_multiseg/REAL__id00291__seg01.npy,id00291,0,1
./audio_embeddings_multiseg/REAL__id00291__seg02.npy,id00291,0,2
./audio_embeddings_multiseg/REAL__id00292__seg00.npy,id00292,0,0
./audio_embeddings_multiseg/REAL__id00292__seg01.npy,id00292,0,1
./audio_embeddings_multiseg/REAL__id00305__seg00.npy,id00305,0,0
./audio_embeddings_multiseg/REAL__id00305__seg01.npy,id00305,0,1
./audio_embeddings_multiseg/REAL__id00306__seg00.npy,id00306,0,0
./audio_embeddings_multiseg/REAL__id00306__seg01.npy,id00306,0,1
./audio_embeddings_multiseg/REAL__id00325__seg00.npy,id00325,0,0
./audio_embeddings_multiseg/REAL__id00325__seg01.npy,id00325,0,1
./audio_embeddings_multiseg/REAL__id00325__seg02.npy,id00325,0,2
./audio_embeddings_multiseg/REAL__id00328__seg00.npy,id00328,0,0
./audio_embeddings_multiseg/REAL__id00328__seg01.npy,id00328,0,1
./audio_embeddings_multiseg/REAL__id00328__seg02.npy,id00328,0,2
./audio_embeddings_multiseg/REAL__id00330__seg00.npy,id00330,0,0
./audio_embeddings_multiseg/REAL__id00330__seg01.npy,id00330,0,1
./audio_embeddings_multiseg/REAL__id00330__seg02.npy,id00330,0,2
./audio_embeddings_multiseg/REAL__id00332__seg00.npy,id00332,0,0
./audio_embeddings_multiseg/REAL__id00332__seg01.npy,id00332,0,1
./audio_embeddings_multiseg/REAL__id00332__seg02.npy,id00332,0,2
./audio_embeddings_multiseg/REAL__id00345__seg00.npy,id00345,0,0
./audio_embeddings_multiseg/REAL__id00345__seg01.npy,id00345,0,1
./audio_embeddings_multiseg/REAL__id00350__seg00.npy,id00350,0,0
./audio_embeddings_multiseg/REAL__id00350__seg01.npy,id00350,0,1
./audio_embeddings_multiseg/REAL__id00358__seg00.npy,id00358,0,0
./audio_embeddings_multiseg/REAL__id00358__seg01.npy,id00358,0,1
./audio_embeddings_multiseg/REAL__id00358__seg02.npy,id00358,0,2
./audio_embeddings_multiseg/REAL__id00358__seg03.npy,id00358,0,3
./audio_embeddings_multiseg/REAL__id00358__seg04.npy,id00358,0,4
./audio_embeddings_multiseg/REAL__id00358__seg05.npy,id00358,0,5
./audio_embeddings_multiseg/REAL__id00359__seg00.npy,id00359,0,0
./audio_embeddings_multiseg/REAL__id00359__seg01.npy,id00359,0,1
./audio_embeddings_multiseg/REAL__id00363__seg00.npy,id00363,0,0
./audio_embeddings_multiseg/REAL__id00363__seg01.npy,id00363,0,1
./audio_embeddings_multiseg/REAL__id00365__seg00.npy,id00365,0,0
./audio_embeddings_multiseg/REAL__id00365__seg01.npy,id00365,0,1
./audio_embeddings_multiseg/REAL__id00365__seg02.npy,id00365,0,2
./audio_embeddings_multiseg/REAL__id00366__seg00.npy,id00366,0,0
./audio_embeddings_multiseg/REAL__id00366__seg01.npy,id00366,0,1
./audio_embeddings_multiseg/REAL__id00366__seg02.npy,id00366,0,2
./audio_embeddings_multiseg/REAL__id00366__seg03.npy,id00366,0,3
./audio_embeddings_multiseg/REAL__id00368__seg00.npy,id00368,0,0
./audio_embeddings_multiseg/REAL__id00368__seg01.npy,id00368,0,1
./audio_embeddings_multiseg/REAL__id00371__seg00.npy,id00371,0,0
./audio_embeddings_multiseg/REAL__id00371__seg01.npy,id00371,0,1
./audio_embeddings_multiseg/REAL__id00373__seg00.npy,id00373,0,0
./audio_embeddings_multiseg/REAL__id00373__seg01.npy,id00373,0,1
./audio_embeddings_multiseg/REAL__id00373__seg02.npy,id00373,0,2
./audio_embeddings_multiseg/REAL__id00373__seg03.npy,id00373,0,3
./audio_embeddings_multiseg/REAL__id00374__seg00.npy,id00374,0,0
./audio_embeddings_multiseg/REAL__id00374__seg01.npy,id00374,0,1
./audio_embeddings_multiseg/REAL__id00379__seg00.npy,id00379,0,0
./audio_embeddings_multiseg/REAL__id00379__seg01.npy,id00379,0,1
./audio_embeddings_multiseg/REAL__id00381__seg00.npy,id00381,0,0
./audio_embeddings_multiseg/REAL__id00381__seg01.npy,id00381,0,1
./audio_embeddings_multiseg/REAL__id00383__seg00.npy,id00383,0,0
./audio_embeddings_multiseg/REAL__id00383__seg01.npy,id00383,0,1
./audio_embeddings_multiseg/REAL__id00383__seg02.npy,id00383,0,2
./audio_embeddings_multiseg/REAL__id00385__seg00.npy,id00385,0,0
./audio_embeddings_multiseg/REAL__id00385__seg01.npy,id00385,0,1
./audio_embeddings_multiseg/REAL__id00385__seg02.npy,id00385,0,2
./audio_embeddings_multiseg/REAL__id00385__seg03.npy,id00385,0,3
./audio_embeddings_multiseg/REAL__id00391__seg00.npy,id00391,0,0
./audio_embeddings_multiseg/REAL__id00391__seg01.npy,id00391,0,1
./audio_embeddings_multiseg/REAL__id00391__seg02.npy,id00391,0,2
./audio_embeddings_multiseg/REAL__id00391__seg03.npy,id00391,0,3
./audio_embeddings_multiseg/REAL__id00391__seg04.npy,id00391,0,4
./audio_embeddings_multiseg/REAL__id00391__seg05.npy,id00391,0,5
./audio_embeddings_multiseg/REAL__id00395__seg00.npy,id00395,0,0
./audio_embeddings_multiseg/REAL__id00395__seg01.npy,id00395,0,1
./audio_embeddings_multiseg/REAL__id00398__seg00.npy,id00398,0,0
./audio_embeddings_multiseg/REAL__id00398__seg01.npy,id00398,0,1
./audio_embeddings_multiseg/REAL__id00398__seg02.npy,id00398,0,2
./audio_embeddings_multiseg/REAL__id00403__seg00.npy,id00403,0,0
./audio_embeddings_multiseg/REAL__id00403__seg01.npy,id00403,0,1
./audio_embeddings_multiseg/REAL__id00403__seg02.npy,id00403,0,2
./audio_embeddings_multiseg/REAL__id00414__seg00.npy,id00414,0,0
./audio_embeddings_multiseg/REAL__id00414__seg01.npy,id00414,0,1
./audio_embeddings_multiseg/REAL__id00414__seg02.npy,id00414,0,2
./audio_embeddings_multiseg/REAL__id00415__seg00.npy,id00415,0,0
./audio_embeddings_multiseg/REAL__id00415__seg01.npy,id00415,0,1
./audio_embeddings_multiseg/REAL__id00417__seg00.npy,id00417,0,0
./audio_embeddings_multiseg/REAL__id00417__seg01.npy,id00417,0,1
./audio_embeddings_multiseg/REAL__id00418__seg00.npy,id00418,0,0
./audio_embeddings_multiseg/REAL__id00418__seg01.npy,id00418,0,1
./audio_embeddings_multiseg/REAL__id00418__seg02.npy,id00418,0,2
./audio_embeddings_multiseg/REAL__id00428__seg00.npy,id00428,0,0
./audio_embeddings_multiseg/REAL__id00428__seg01.npy,id00428,0,1
./audio_embeddings_multiseg/REAL__id00430__seg00.npy,id00430,0,0
./audio_embeddings_multiseg/REAL__id00430__seg01.npy,id00430,0,1
./audio_embeddings_multiseg/REAL__id00431__seg00.npy,id00431,0,0
./audio_embeddings_multiseg/REAL__id00431__seg01.npy,id00431,0,1
./audio_embeddings_multiseg/REAL__id00434__seg00.npy,id00434,0,0
./audio_embeddings_multiseg/REAL__id00434__seg01.npy,id00434,0,1
./audio_embeddings_multiseg/REAL__id00434__seg02.npy,id00434,0,2
./audio_embeddings_multiseg/REAL__id00458__seg00.npy,id00458,0,0
./audio_embeddings_multiseg/REAL__id00458__seg01.npy,id00458,0,1
./audio_embeddings_multiseg/REAL__id00458__seg02.npy,id00458,0,2
./audio_embeddings_multiseg/REAL__id00459__seg00.npy,id00459,0,0
./audio_embeddings_multiseg/REAL__id00459__seg01.npy,id00459,0,1
./audio_embeddings_multiseg/REAL__id00460__seg00.npy,id00460,0,0
./audio_embeddings_multiseg/REAL__id00460__seg01.npy,id00460,0,1
./audio_embeddings_multiseg/REAL__id00461__seg00.npy,id00461,0,0
./audio_embeddings_multiseg/REAL__id00461__seg01.npy,id00461,0,1
./audio_embeddings_multiseg/REAL__id00461__seg02.npy,id00461,0,2
./audio_embeddings_multiseg/REAL__id00462__seg00.npy,id00462,0,0
./audio_embeddings_multiseg/REAL__id00462__seg01.npy,id00462,0,1
./audio_embeddings_multiseg/REAL__id00475__seg00.npy,id00475,0,0
./audio_embeddings_multiseg/REAL__id00475__seg01.npy,id00475,0,1
./audio_embeddings_multiseg/REAL__id00476__seg00.npy,id00476,0,0
./audio_embeddings_multiseg/REAL__id00476__seg01.npy,id00476,0,1
./audio_embeddings_multiseg/REAL__id00478__seg00.npy,id00478,0,0
./audio_embeddings_multiseg/REAL__id00478__seg01.npy,id00478,0,1
./audio_embeddings_multiseg/REAL__id00484__seg00.npy,id00484,0,0
./audio_embeddings_multiseg/REAL__id00484__seg01.npy,id00484,0,1
./audio_embeddings_multiseg/REAL__id00488__seg00.npy,id00488,0,0
./audio_embeddings_multiseg/REAL__id00488__seg01.npy,id00488,0,1
./audio_embeddings_multiseg/REAL__id00488__seg02.npy,id00488,0,2
./audio_embeddings_multiseg/REAL__id00491__seg00.npy,id00491,0,0
./audio_embeddings_multiseg/REAL__id00491__seg01.npy,id00491,0,1
./audio_embeddings_multiseg/REAL__id00495__seg00.npy,id00495,0,0
./audio_embeddings_multiseg/REAL__id00495__seg01.npy,id00495,0,1
./audio_embeddings_multiseg/REAL__id00496__seg00.npy,id00496,0,0
./audio_embeddings_multiseg/REAL__id00496__seg01.npy,id00496,0,1
./audio_embeddings_multiseg/REAL__id00496__seg02.npy,id00496,0,2
./audio_embeddings_multiseg/REAL__id00496__seg03.npy,id00496,0,3
./audio_embeddings_multiseg/REAL__id00498__seg00.npy,id00498,0,0
./audio_embeddings_multiseg/REAL__id00498__seg01.npy,id00498,0,1
./audio_embeddings_multiseg/REAL__id00498__seg02.npy,id00498,0,2
./audio_embeddings_multiseg/REAL__id00518__seg00.npy,id00518,0,0
./audio_embeddings_multiseg/REAL__id00518__seg01.npy,id00518,0,1
./audio_embeddings_multiseg/REAL__id00519__seg00.npy,id00519,0,0
./audio_embeddings_multiseg/REAL__id00519__seg01.npy,id00519,0,1
./audio_embeddings_multiseg/REAL__id00520__seg00.npy,id00520,0,0
./audio_embeddings_multiseg/REAL__id00520__seg01.npy,id00520,0,1
./audio_embeddings_multiseg/REAL__id00520__seg02.npy,id00520,0,2
./audio_embeddings_multiseg/REAL__id00529__seg00.npy,id00529,0,0
./audio_embeddings_multiseg/REAL__id00529__seg01.npy,id00529,0,1
./audio_embeddings_multiseg/REAL__id00535__seg00.npy,id00535,0,0
./audio_embeddings_multiseg/REAL__id00535__seg01.npy,id00535,0,1
./audio_embeddings_multiseg/REAL__id00548__seg00.npy,id00548,0,0
./audio_embeddings_multiseg/REAL__id00548__seg01.npy,id00548,0,1
./audio_embeddings_multiseg/REAL__id00554__seg00.npy,id00554,0,0
./audio_embeddings_multiseg/REAL__id00554__seg01.npy,id00554,0,1
./audio_embeddings_multiseg/REAL__id00555__seg00.npy,id00555,0,0
./audio_embeddings_multiseg/REAL__id00555__seg01.npy,id00555,0,1
./audio_embeddings_multiseg/REAL__id00555__seg02.npy,id00555,0,2
./audio_embeddings_multiseg/REAL__id00555__seg03.npy,id00555,0,3
./audio_embeddings_multiseg/REAL__id00555__seg04.npy,id00555,0,4
./audio_embeddings_multiseg/REAL__id00555__seg05.npy,id00555,0,5
./audio_embeddings_multiseg/REAL__id00559__seg00.npy,id00559,0,0
./audio_embeddings_multiseg/REAL__id00559__seg01.npy,id00559,0,1
./audio_embeddings_multiseg/REAL__id00560__seg00.npy,id00560,0,0
./audio_embeddings_multiseg/REAL__id00560__seg01.npy,id00560,0,1
./audio_embeddings_multiseg/REAL__id00566__seg00.npy,id00566,0,0
./audio_embeddings_multiseg/REAL__id00566__seg01.npy,id00566,0,1
./audio_embeddings_multiseg/REAL__id00568__seg00.npy,id00568,0,0
./audio_embeddings_multiseg/REAL__id00568__seg01.npy,id00568,0,1
./audio_embeddings_multiseg/REAL__id00569__seg00.npy,id00569,0,0
./audio_embeddings_multiseg/REAL__id00569__seg01.npy,id00569,0,1
./audio_embeddings_multiseg/REAL__id00569__seg02.npy,id00569,0,2
./audio_embeddings_multiseg/REAL__id00575__seg00.npy,id00575,0,0
./audio_embeddings_multiseg/REAL__id00575__seg01.npy,id00575,0,1
./audio_embeddings_multiseg/REAL__id00577__seg00.npy,id00577,0,0
./audio_embeddings_multiseg/REAL__id00577__seg01.npy,id00577,0,1
./audio_embeddings_multiseg/REAL__id00579__seg00.npy,id00579,0,0
./audio_embeddings_multiseg/REAL__id00579__seg01.npy,id00579,0,1
./audio_embeddings_multiseg/REAL__id00581__seg00.npy,id00581,0,0
./audio_embeddings_multiseg/REAL__id00581__seg01.npy,id00581,0,1
./audio_embeddings_multiseg/REAL__id00581__seg02.npy,id00581,0,2
./audio_embeddings_multiseg/REAL__id00581__seg03.npy,id00581,0,3
./audio_embeddings_multiseg/REAL__id00582__seg00.npy,id00582,0,0
./audio_embeddings_multiseg/REAL__id00582__seg01.npy,id00582,0,1
./audio_embeddings_multiseg/REAL__id00589__seg00.npy,id00589,0,0
./audio_embeddings_multiseg/REAL__id00589__seg01.npy,id00589,0,1
./audio_embeddings_multiseg/REAL__id00591__seg00.npy,id00591,0,0
./audio_embeddings_multiseg/REAL__id00591__seg01.npy,id00591,0,1
./audio_embeddings_multiseg/REAL__id00592__seg00.npy,id00592,0,0
./audio_embeddings_multiseg/REAL__id00592__seg01.npy,id00592,0,1
./audio_embeddings_multiseg/REAL__id00594__seg00.npy,id00594,0,0
./audio_embeddings_multiseg/REAL__id00594__seg01.npy,id00594,0,1
./audio_embeddings_multiseg/REAL__id00594__seg02.npy,id00594,0,2
./audio_embeddings_multiseg/REAL__id00594__seg03.npy,id00594,0,3
./audio_embeddings_multiseg/REAL__id00594__seg04.npy,id00594,0,4
./audio_embeddings_multiseg/REAL__id00597__seg00.npy,id00597,0,0
./audio_embeddings_multiseg/REAL__id00597__seg01.npy,id00597,0,1
./audio_embeddings_multiseg/REAL__id00597__seg02.npy,id00597,0,2
./audio_embeddings_multiseg/REAL__id00597__seg03.npy,id00597,0,3
./audio_embeddings_multiseg/REAL__id00616__seg00.npy,id00616,0,0
./audio_embeddings_multiseg/REAL__id00616__seg01.npy,id00616,0,1
./audio_embeddings_multiseg/REAL__id00618__seg00.npy,id00618,0,0
./audio_embeddings_multiseg/REAL__id00618__seg01.npy,id00618,0,1
./audio_embeddings_multiseg/REAL__id00633__seg00.npy,id00633,0,0
./audio_embeddings_multiseg/REAL__id00633__seg01.npy,id00633,0,1
./audio_embeddings_multiseg/REAL__id00633__seg02.npy,id00633,0,2
./audio_embeddings_multiseg/REAL__id00634__seg00.npy,id00634,0,0
./audio_embeddings_multiseg/REAL__id00634__seg01.npy,id00634,0,1
./audio_embeddings_multiseg/REAL__id00634__seg02.npy,id00634,0,2
./audio_embeddings_multiseg/REAL__id00680__seg00.npy,id00680,0,0
./audio_embeddings_multiseg/REAL__id00680__seg01.npy,id00680,0,1
./audio_embeddings_multiseg/REAL__id00685__seg00.npy,id00685,0,0
./audio_embeddings_multiseg/REAL__id00685__seg01.npy,id00685,0,1
./audio_embeddings_multiseg/REAL__id00685__seg02.npy,id00685,0,2
./audio_embeddings_multiseg/REAL__id00694__seg00.npy,id00694,0,0
./audio_embeddings_multiseg/REAL__id00694__seg01.npy,id00694,0,1
./audio_embeddings_multiseg/REAL__id00696__seg00.npy,id00696,0,0
./audio_embeddings_multiseg/REAL__id00696__seg01.npy,id00696,0,1
./audio_embeddings_multiseg/REAL__id00701__seg00.npy,id00701,0,0
./audio_embeddings_multiseg/REAL__id00701__seg01.npy,id00701,0,1
./audio_embeddings_multiseg/REAL__id00701__seg02.npy,id00701,0,2
./audio_embeddings_multiseg/REAL__id00701__seg03.npy,id00701,0,3
./audio_embeddings_multiseg/REAL__id00707__seg00.npy,id00707,0,0
./audio_embeddings_multiseg/REAL__id00707__seg01.npy,id00707,0,1
./audio_embeddings_multiseg/REAL__id00708__seg00.npy,id00708,0,0
./audio_embeddings_multiseg/REAL__id00708__seg01.npy,id00708,0,1
./audio_embeddings_multiseg/REAL__id00709__seg00.npy,id00709,0,0
./audio_embeddings_multiseg/REAL__id00709__seg01.npy,id00709,0,1
./audio_embeddings_multiseg/REAL__id00709__seg02.npy,id00709,0,2
./audio_embeddings_multiseg/REAL__id00732__seg00.npy,id00732,0,0
./audio_embeddings_multiseg/REAL__id00732__seg01.npy,id00732,0,1
./audio_embeddings_multiseg/REAL__id00732__seg02.npy,id00732,0,2
./audio_embeddings_multiseg/REAL__id00735__seg00.npy,id00735,0,0
./audio_embeddings_multiseg/REAL__id00735__seg01.npy,id00735,0,1
./audio_embeddings_multiseg/REAL__id00739__seg00.npy,id00739,0,0
./audio_embeddings_multiseg/REAL__id00739__seg01.npy,id00739,0,1
./audio_embeddings_multiseg/REAL__id00739__seg02.npy,id00739,0,2
./audio_embeddings_multiseg/REAL__id00740__seg00.npy,id00740,0,0
./audio_embeddings_multiseg/REAL__id00740__seg01.npy,id00740,0,1
./audio_embeddings_multiseg/REAL__id00745__seg00.npy,id00745,0,0
./audio_embeddings_multiseg/REAL__id00745__seg01.npy,id00745,0,1
./audio_embeddings_multiseg/REAL__id00747__seg00.npy,id00747,0,0
./audio_embeddings_multiseg/REAL__id00747__seg01.npy,id00747,0,1
./audio_embeddings_multiseg/REAL__id00752__seg00.npy,id00752,0,0
./audio_embeddings_multiseg/REAL__id00752__seg01.npy,id00752,0,1
./audio_embeddings_multiseg/REAL__id00761__seg00.npy,id00761,0,0
./audio_embeddings_multiseg/REAL__id00761__seg01.npy,id00761,0,1
./audio_embeddings_multiseg/REAL__id00763__seg00.npy,id00763,0,0
./audio_embeddings_multiseg/REAL__id00763__seg01.npy,id00763,0,1
./audio_embeddings_multiseg/REAL__id00763__seg02.npy,id00763,0,2
./audio_embeddings_multiseg/REAL__id00763__seg03.npy,id00763,0,3
./audio_embeddings_multiseg/REAL__id00769__seg00.npy,id00769,0,0
./audio_embeddings_multiseg/REAL__id00769__seg01.npy,id00769,0,1
./audio_embeddings_multiseg/REAL__id00773__seg00.npy,id00773,0,0
./audio_embeddings_multiseg/REAL__id00775__seg00.npy,id00775,0,0
./audio_embeddings_multiseg/REAL__id00775__seg01.npy,id00775,0,1
./audio_embeddings_multiseg/REAL__id00775__seg02.npy,id00775,0,2
./audio_embeddings_multiseg/REAL__id00775__seg03.npy,id00775,0,3
./audio_embeddings_multiseg/REAL__id00775__seg04.npy,id00775,0,4
./audio_embeddings_multiseg/REAL__id00775__seg05.npy,id00775,0,5
./audio_embeddings_multiseg/REAL__id00777__seg00.npy,id00777,0,0
./audio_embeddings_multiseg/REAL__id00777__seg01.npy,id00777,0,1
./audio_embeddings_multiseg/REAL__id00777__seg02.npy,id00777,0,2
./audio_embeddings_multiseg/REAL__id00777__seg03.npy,id00777,0,3
./audio_embeddings_multiseg/REAL__id00781__seg00.npy,id00781,0,0
./audio_embeddings_multiseg/REAL__id00781__seg01.npy,id00781,0,1
./audio_embeddings_multiseg/REAL__id00806__seg00.npy,id00806,0,0
./audio_embeddings_multiseg/REAL__id00806__seg01.npy,id00806,0,1
./audio_embeddings_multiseg/REAL__id00813__seg00.npy,id00813,0,0
./audio_embeddings_multiseg/REAL__id00813__seg01.npy,id00813,0,1
./audio_embeddings_multiseg/REAL__id00816__seg00.npy,id00816,0,0
./audio_embeddings_multiseg/REAL__id00816__seg01.npy,id00816,0,1
./audio_embeddings_multiseg/REAL__id00816__seg02.npy,id00816,0,2
./audio_embeddings_multiseg/REAL__id00823__seg00.npy,id00823,0,0
./audio_embeddings_multiseg/REAL__id00823__seg01.npy,id00823,0,1
./audio_embeddings_multiseg/REAL__id00826__seg00.npy,id00826,0,0
./audio_embeddings_multiseg/REAL__id00826__seg01.npy,id00826,0,1
./audio_embeddings_multiseg/REAL__id00829__seg00.npy,id00829,0,0
./audio_embeddings_multiseg/REAL__id00829__seg01.npy,id00829,0,1
./audio_embeddings_multiseg/REAL__id00829__seg02.npy,id00829,0,2
./audio_embeddings_multiseg/REAL__id00830__seg00.npy,id00830,0,0
./audio_embeddings_multiseg/REAL__id00830__seg01.npy,id00830,0,1
./audio_embeddings_multiseg/REAL__id00830__seg02.npy,id00830,0,2
./audio_embeddings_multiseg/REAL__id00830__seg03.npy,id00830,0,3
./audio_embeddings_multiseg/REAL__id00830__seg04.npy,id00830,0,4
./audio_embeddings_multiseg/REAL__id00830__seg05.npy,id00830,0,5
./audio_embeddings_multiseg/REAL__id00832__seg00.npy,id00832,0,0
./audio_embeddings_multiseg/REAL__id00832__seg01.npy,id00832,0,1
./audio_embeddings_multiseg/REAL__id00835__seg00.npy,id00835,0,0
./audio_embeddings_multiseg/REAL__id00835__seg01.npy,id00835,0,1
./audio_embeddings_multiseg/REAL__id00835__seg02.npy,id00835,0,2
./audio_embeddings_multiseg/REAL__id00841__seg00.npy,id00841,0,0
./audio_embeddings_multiseg/REAL__id00841__seg01.npy,id00841,0,1
./audio_embeddings_multiseg/REAL__id00842__seg00.npy,id00842,0,0
./audio_embeddings_multiseg/REAL__id00842__seg01.npy,id00842,0,1
./audio_embeddings_multiseg/REAL__id00842__seg02.npy,id00842,0,2
./audio_embeddings_multiseg/REAL__id00848__seg00.npy,id00848,0,0
./audio_embeddings_multiseg/REAL__id00848__seg01.npy,id00848,0,1
./audio_embeddings_multiseg/REAL__id00848__seg02.npy,id00848,0,2
./audio_embeddings_multiseg/REAL__id00848__seg03.npy,id00848,0,3
./audio_embeddings_multiseg/REAL__id00857__seg00.npy,id00857,0,0
./audio_embeddings_multiseg/REAL__id00860__seg00.npy,id00860,0,0
./audio_embeddings_multiseg/REAL__id00860__seg01.npy,id00860,0,1
./audio_embeddings_multiseg/REAL__id00863__seg00.npy,id00863,0,0
./audio_embeddings_multiseg/REAL__id00863__seg01.npy,id00863,0,1
./audio_embeddings_multiseg/REAL__id00897__seg00.npy,id00897,0,0
./audio_embeddings_multiseg/REAL__id00897__seg01.npy,id00897,0,1
./audio_embeddings_multiseg/REAL__id00897__seg02.npy,id00897,0,2
./audio_embeddings_multiseg/REAL__id00897__seg03.npy,id00897,0,3
./audio_embeddings_multiseg/REAL__id00897__seg04.npy,id00897,0,4
./audio_embeddings_multiseg/REAL__id00897__seg05.npy,id00897,0,5
./audio_embeddings_multiseg/REAL__id00909__seg00.npy,id00909,0,0
./audio_embeddings_multiseg/REAL__id00909__seg01.npy,id00909,0,1
./audio_embeddings_multiseg/REAL__id00919__seg00.npy,id00919,0,0
./audio_embeddings_multiseg/REAL__id00919__seg01.npy,id00919,0,1
./audio_embeddings_multiseg/REAL__id00935__seg00.npy,id00935,0,0
./audio_embeddings_multiseg/REAL__id00935__seg01.npy,id00935,0,1
./audio_embeddings_multiseg/REAL__id00935__seg02.npy,id00935,0,2
./audio_embeddings_multiseg/REAL__id00935__seg03.npy,id00935,0,3
./audio_embeddings_multiseg/REAL__id00943__seg00.npy,id00943,0,0
./audio_embeddings_multiseg/REAL__id00943__seg01.npy,id00943,0,1
./audio_embeddings_multiseg/REAL__id00943__seg02.npy,id00943,0,2
./audio_embeddings_multiseg/REAL__id00944__seg00.npy,id00944,0,0
./audio_embeddings_multiseg/REAL__id00944__seg01.npy,id00944,0,1
./audio_embeddings_multiseg/REAL__id00945__seg00.npy,id00945,0,0
./audio_embeddings_multiseg/REAL__id00945__seg01.npy,id00945,0,1
./audio_embeddings_multiseg/REAL__id00946__seg00.npy,id00946,0,0
./audio_embeddings_multiseg/REAL__id00946__seg01.npy,id00946,0,1
./audio_embeddings_multiseg/REAL__id00963__seg00.npy,id00963,0,0
./audio_embeddings_multiseg/REAL__id00963__seg01.npy,id00963,0,1
./audio_embeddings_multiseg/REAL__id00971__seg00.npy,id00971,0,0
./audio_embeddings_multiseg/REAL__id00971__seg01.npy,id00971,0,1
./audio_embeddings_multiseg/REAL__id00971__seg02.npy,id00971,0,2
./audio_embeddings_multiseg/REAL__id00971__seg03.npy,id00971,0,3
./audio_embeddings_multiseg/REAL__id00981__seg00.npy,id00981,0,0
./audio_embeddings_multiseg/REAL__id00981__seg01.npy,id00981,0,1
./audio_embeddings_multiseg/REAL__id00981__seg02.npy,id00981,0,2
./audio_embeddings_multiseg/REAL__id00987__seg00.npy,id00987,0,0
./audio_embeddings_multiseg/REAL__id00987__seg01.npy,id00987,0,1
./audio_embeddings_multiseg/REAL__id00987__seg02.npy,id00987,0,2
./audio_embeddings_multiseg/REAL__id00987__seg03.npy,id00987,0,3
./audio_embeddings_multiseg/REAL__id00987__seg04.npy,id00987,0,4
./audio_embeddings_multiseg/REAL__id00990__seg00.npy,id00990,0,0
./audio_embeddings_multiseg/REAL__id00990__seg01.npy,id00990,0,1
./audio_embeddings_multiseg/REAL__id00999__seg00.npy,id00999,0,0
./audio_embeddings_multiseg/REAL__id00999__seg01.npy,id00999,0,1
./audio_embeddings_multiseg/REAL__id01001__seg00.npy,id01001,0,0
./audio_embeddings_multiseg/REAL__id01001__seg01.npy,id01001,0,1
./audio_embeddings_multiseg/REAL__id01002__seg00.npy,id01002,0,0
./audio_embeddings_multiseg/REAL__id01002__seg01.npy,id01002,0,1
./audio_embeddings_multiseg/REAL__id01002__seg02.npy,id01002,0,2
./audio_embeddings_multiseg/REAL__id01002__seg03.npy,id01002,0,3
./audio_embeddings_multiseg/REAL__id01004__seg00.npy,id01004,0,0
./audio_embeddings_multiseg/REAL__id01004__seg01.npy,id01004,0,1
./audio_embeddings_multiseg/REAL__id01005__seg00.npy,id01005,0,0
./audio_embeddings_multiseg/REAL__id01005__seg01.npy,id01005,0,1
